text,startpos,endpos,frequency,passage_type
einen Heerhaufen von zweitausend Mann,77558,77595,1.0,cited
" zusammenzöge, und sich selbst an dessen Spitze setzen würde, um den Kohlhaas zu fangen. Er erteilte dem Herrn Otto von Gorgas einen schweren Verweis, wegen der zweideutigen und unüberlegten List, die er angewendet, um des Mordbrenners aus der Gegend von Wittenberg loszuwerden; ",77595,77874,0.0,not_cited
und niemand beschreibt die Verwirrung,77874,77911,1.0,cited
", ",77911,77913,0.0,not_cited
die ganz Sachsen und insbesondere die Residenz ergriff,77913,77967,1.0,cited
", als man daselbst erfuhr, daß, auf den ",77967,78007,0.0,not_cited
"Dörfern bei Leipzig, man wußte nicht von wem, eine Deklaration an den Kohlhaas angeschlagen worden sei",78007,78109,1.0,cited
", des Inhalts: »Wenzel, der Junker, befinde sich ",78109,78158,0.0,not_cited
bei seinen Vettern Hinz und Kunz,78158,78190,2.0,cited
", in Dresden.«
",78190,78205,0.0,not_cited
"Unter diesen Umständen übernahm der Doktor Martin Luther das Geschäft, den Kohlhaas, durch die Kraft beschwichtigender Worte, von dem Ansehn, das ihm seine Stellung in der Welt gab, unterstützt, in den Damm der menschlichen Ordnung zurückzudrücken, und auf ein tüchtiges Element in der Brust des Mordbrenners bauend, erließ er ein Plakat folgenden Inhalts an ihn, das in allen Städten und Flecken des Kurfürstentums angeschlagen",78205,78633,2.4,cited
" ward:

»",78633,78642,0.0,not_cited
"Kohlhaas, der du dich gesandt zu sein vorgibst, das Schwert der Gerechtigkeit zu handhaben, was unterfängst du dich, Vermessener, im Wahnsinn stockblinder Leidenschaft, du, den Ungerechtigkeit selbst, vom Wirbel bis zur Sohle erfüllt? Weil der Landesherr dir, dem du untertan bist, dein Recht verweigert hat, dein Recht in dem Streit um ein nichtiges Gut, erhebst du dich, Heilloser, mit Feuer und Schwert, und brichst, wie der Wolf der Wüste, in die friedliche Gemeinheit, die er beschirmt. Du, der die Menschen mit dieser Angabe, voll Unwahrhaftigkeit und Arglist, verführt: meinst du, Sünder, vor Gott dereinst, an dem Tage, der in die Falten aller Herzen scheinen wird, damit auszukommen? Wie kannst du sagen, daß dir dein Recht verweigert worden ist, du, dessen grimmige Brust, vom Kitzel schnöder Selbstrache gereizt, nach den ersten, leichtfertigen Versuchen, die dir gescheitert, die Bemühung gänzlich aufgegeben hat, es dir zu verschaffen? Ist eine Bank voll Gerichtsdienern und Schergen, die einen Brief, der gebracht wird, unterschlagen, oder ein Erkenntnis, das sie abliefern sollen, zurückhalten, deine Obrigkeit? Und muß ich dir sagen, Gottvergessener, daß deine Obrigkeit von deiner Sache nichts weiß – was sag ich? daß der Landesherr, gegen den du dich auflehnst, auch deinen Namen nicht kennt, dergestalt, daß wenn dereinst du vor Gottes Thron trittst, in der Meinung, ihn anzuklagen, er, heiteren Antlitzes, wird sprechen können: diesem Mann, Herr, tat ich kein Unrecht, denn sein Dasein ist meiner Seele fremd? Das Schwert, wisse, das du führst, ist das Schwert des Raubes und der Mordlust, ein Rebell bist du und kein Krieger des gerechten Gottes, und dein Ziel auf Erden ist Rad und Galgen, und jenseits die Verdammnis, die über die Missetat und die Gottlosigkeit verhängt ist.

Wittenberg, usw.
Martin Luther",78642,80472,2.4545454545454546,cited
"«

Kohlhaas wälzte eben, ",80472,80497,0.0,not_cited
auf dem Schlosse zu Lützen,80497,80523,1.0,cited
", einen neuen Plan, Leipzig einzuäschern, in seiner zerrissenen Brust herum; – denn auf die, in den Dörfern angeschlagene Nachricht, daß der Junker Wenzel in Dresden sei, gab er nichts, weil sie von niemand, geschweige denn vom Magistrat, wie er verlangt hatte, unterschrieben war, – als Sternbald und Waldmann das Plakat, das, zur Nachtzeit, an den Torweg des Schlosses, angeschlagen worden war, zu ihrer großen Bestürzung, bemerkten. Vergebens hofften sie, durch mehrere Tage, daß Kohlhaas, den sie nicht gern deshalb antreten wollten, es erblicken würde: finster und in sich gekehrt, in der Abendstunde erschien er zwar, aber bloß, um seine kurzen Befehle zu geben, und sah nichts: dergestalt, daß sie an einem Morgen, da er ein paar Knechte, die in der Gegend, wider seinen Willen, geplündert hatten, aufknüpfen lassen wollte, den Entschluß faßten, ihn darauf aufmerksam zu machen. ",80523,81409,0.0,not_cited
"Eben kam er, während das Volk von beiden Seiten schüchtern auswich, in dem Aufzuge, der ihm, seit seinem letzten Mandat, gewöhnlich war, von dem Richtplatz zurück: ein großes Cherubsschwert, auf einem rotledernen Kissen, mit Quasten von Gold verziert, ward ihm vorangetragen, und zwölf Knechte, mit brennenden Fackeln folgten ihm",81409,81738,4.0,cited
": da traten die beiden Männer, ihre Schwerter unter dem Arm, so, daß es ihn befremden mußte, um den Pfeiler, an welchen das Plakat angeheftet war, herum. Kohlhaas, als er, mit auf dem Rücken zusammengelegten Händen, in Gedanken vertieft, unter das Portal kam, schlug die Augen auf und stutzte; und da die Knechte, bei seinem Anblick, ehrerbietig auswichen: so trat er, indem er sie zerstreut ansah, mit einigen raschen Schritten, an den Pfeiler heran. ",81738,82190,0.0,not_cited
"Aber wer beschreibt, was in seiner Seele vorging, als er das Blatt, dessen Inhalt ihn der Ungerechtigkeit zieh, daran erblickte: unterzeichnet von dem teuersten und verehrungswürdigsten Namen, den er kannte, von dem Namen Martin Luthers! Eine dunkle Röte stieg in sein Antlitz empor; er durchlas es, indem er den Helm abnahm, zweimal von Anfang bis zu Ende; wandte sich, mit ungewissen Blicken, mitten unter die Knechte zurück, als ob er etwas sagen wollte, und sagte nichts; löste das Blatt von der Wand los, durchlas es noch einmal; und rief: Waldmann! laß mir mein Pferd satteln!",82190,82772,2.0,cited
 sodann: Sternbald! folge mir ins Schloß! und verschwand. ,82772,82830,0.0,not_cited
"Mehr als dieser wenigen Worte bedurfte es nicht, um ihn, in der ganzen Verderblichkeit, in der er dastand, plötzlich zu entwaffnen.",82830,82961,1.0,cited
" Er warf sich in die Verkleidung eines thüringischen Landpächters; sagte Sternbald, daß ein Geschäft, von bedeutender Wichtigkeit, ihn nach Wittenberg zu reisen nötige; übergab ihm, in Gegenwart einiger der vorzüglichsten Knechte, die Anführung des in Lützen zurückbleibenden Haufens; und zog, unter der Versicherung, daß er in drei Tagen, binnen welcher Zeit kein Angriff zu fürchten sei, wieder zurück sein werde, nach Wittenberg ab.
Er kehrte, unter einem fremden Namen, in ein Wirtshaus ein, wo er, ",82961,83464,0.0,not_cited
sobald die Nacht angebrochen war,83464,83496,1.0,cited
", in seinem Mantel, und mit einem Paar Pistolen versehen, die er in der Tronkenburg erbeutet hatte, zu Luthern ins Zimmer trat. Luther, der unter Schriften und Büchern an seinem Pulte saß, und den fremden, besonderen Mann die Tür öffnen und hinter sich verriegeln sah, fragte ihn: wer er sei? und was er wolle? und der Mann, der seinen Hut ehrerbietig in der Hand hielt, hatte nicht sobald, mit dem schüchternen Vorgefühl des Schreckens, den er verursachen würde, erwidert: daß er Michael Kohlhaas, der Roßhändler sei; als Luther schon: weiche fern hinweg! ausrief, und indem er, vom Pult erstehend, nach einer Klingel eilte, hinzusetzte: ",83496,84135,0.0,not_cited
dein Odem ist Pest und deine Nähe Verderben!,84135,84179,3.0,cited
" Kohlhaas, indem er, ohne sich vom Platz zu regen, sein Pistol zog, sagte: Hochwürdiger Herr, dies Pistol, wenn Ihr die Klingel rührt, streckt mich leblos zu Euren Füßen nieder! Setzt Euch und hört mich an; ",84179,84386,0.0,not_cited
"unter den Engeln, deren Psalmen Ihr aufschreibt, seid Ihr nicht sicherer, als bei mir.",84386,84472,1.5,cited
" Luther, indem er sich niedersetzte, ",84472,84509,0.0,not_cited
"fragte: was willst du? Kohlhaas erwiderte: Eure Meinung von mir, daß ich ein ungerechter Mann sei, widerlegen!",84509,84619,1.0,cited
" Ihr habt mir in Eurem Plakat gesagt, daß meine Obrigkeit von meiner Sache nichts weiß: wohlan, verschafft mir freies Geleit, so gehe ich nach Dresden, und lege sie ihr vor. »Heilloser und entsetzlicher Mann!« rief Luther, durch diese Worte verwirrt zugleich und beruhigt: »",84619,84893,0.0,not_cited
"wer gab dir das Recht, den Junker von Tronka, in Verfolg eigenmächtiger Rechtsschlüsse, zu überfallen",84893,84994,3.0,cited
", und da du ihn auf seiner Burg nicht fandst mit Feuer und Schwert die ganze Gemeinschaft heimzusuchen, die ihn beschirmt?« Kohlhaas erwiderte: hochwürdiger Herr, ",84994,85157,0.0,not_cited
"niemand, fortan! Eine Nachricht, die ich aus Dresden erhielt, hat mich getäuscht, mich verführt!",85157,85253,1.3333333333333333,cited
 ,85253,85254,0.0,not_cited
"Der Krieg, den ich mit der Gemeinheit der Menschen führe, ist eine Missetat, sobald ich aus ihr nicht, wie Ihr mir die Versicherung gegeben habt, verstoßen war! Verstoßen! rief Luther, indem er ihn ansah. Welch eine Raserei der Gedanken ergriff dich? Wer hätte dich aus der Gemeinschaft des Staats, in welchem du lebtest, verstoßen? Ja, wo ist, solange Staaten bestehen, ein Fall, daß jemand, wer es auch sei, daraus verstoßen worden wäre? – Verstoßen, antwortete Kohlhaas, indem er die Hand zusammendrückte, nenne ich den, dem der Schutz der Gesetze versagt ist! Denn dieses Schutzes, zum Gedeihen meines friedlichen Gewerbes, bedarf ich; ja, er ist es, dessenhalb ich mich, mit dem Kreis dessen, was ich erworben, in diese Gemeinschaft flüchte; und wer mir ihn versagt, der stößt mich zu den Wilden der Einöde hinaus; er gibt mir, wie wollt Ihr das leugnen, die Keule, die mich selbst schützt, in die Hand.",85254,86162,6.363636363636363,cited
 – ,86162,86165,0.0,not_cited
"Wer hat dir den Schutz der Gesetze versagt? rief Luther. Schrieb ich dir nicht, daß die Klage, die du eingereicht, dem Landesherrn, dem du sie eingereicht, fremd ist? Wenn Staatsdiener hinter seinem Rücken Prozesse unterschlagen, oder sonst seines geheiligten Namens, in seiner Unwissenheit, spotten; wer anders als Gott darf ihn wegen der Wahl solcher Diener zur Rechenschaft ziehen, und bist du, gottverdammter und entsetzlicher Mensch, befugt, ihn deshalb zu richten?",86165,86635,4.0,cited
" – Wohlan, versetzte Kohlhaas, wenn mich der Landesherr nicht verstößt, so kehre ich auch wieder in die Gemeinschaft, die er beschirmt, zurück. Verschafft mir, ich wiederhol es, freies Geleit nach Dresden: so lasse ich den Haufen, den ich im Schloß zu Lützen versammelt, auseinandergehen, und bringe die Klage, mit der ich abgewiesen worden bin, noch einmal bei dem Tribunal des Landes vor. – Luther, mit einem verdrießlichen Gesicht, warf die Papiere, die auf seinem Tisch lagen, übereinander, und schwieg. Die trotzige Stellung, die dieser seltsame Mensch im Staat einnahm, verdroß ihn; und den Rechtsschluß, den er, von Kohlhaasenbrück aus, an den Junker erlassen, erwägend, fragte er: was er denn von dem Tribunal zu Dresden verlange? Kohlhaas antwortete: ",86635,87395,0.0,not_cited
"Bestrafung des Junkers, den Gesetzen gemäß; Wiederherstellung der Pferde in den vorigen Stand; und Ersatz des Schadens, den ich sowohl, als mein bei Mühlberg gefallener Knecht Herse, durch die Gewalttat, die man an uns verübte, erlitten. – Luther rief: Ersatz des Schadens! Summen zu Tausenden, bei Juden und Christen, auf Wechseln und Pfändern, hast du, zur Bestreitung deiner wilden Selbstrache, aufgenommen. Wirst du den Wert auch, auf der Rechnung, wenn es zur Nachfrage kommt, ansetzen?",87395,87886,1.7777777777777777,cited
 – Gott behüte! erwiderte Kohlhaas. ,87886,87922,0.0,not_cited
"Haus und Hof, und",87922,87939,1.0,cited
" den Wohlstand, den ich besessen, fordere ich nicht zurück; so wenig als die Kosten des Begräbnisses meiner Frau! ",87939,88053,0.0,not_cited
"Hersens alte Mutter wird eine Berechnung der Heilkosten, und eine Spezifikation dessen, was ihr Sohn in der Tronkenburg eingebüßt, beibringen; und den Schaden, den ich wegen Nichtverkaufs der Rappen erlitten, mag die Regierung durch einen Sachverständigen abschätzen lassen.",88053,88327,1.0,cited
 – ,88327,88330,0.0,not_cited
"Luther sagte: rasender, unbegreiflicher und entsetzlicher Mensch! und sah ihn an. Nachdem dein Schwert sich, an dem Junker, Rache, die grimmigste, genommen, die sich erdenken läßt: was treibt dich, auf ein Erkenntnis gegen ihn zu bestehen, dessen Schärfe, wenn es zuletzt fällt, ihn mit einem Gewicht von so geringer Erheblichkeit nur trifft? – Kohlhaas erwiderte, indem ihm eine Träne über die Wangen rollte: hochwürdiger Herr! es hat mich meine Frau gekostet; Kohlhaas will der Welt zeigen, daß sie in keinem ungerechten Handel umgekommen ist.",88330,88875,6.733333333333333,cited
" Fügt Euch in diesen Stücken meinem Willen, und laßt den Gerichtshof sprechen; in allem anderen, was sonst noch streitig sein mag, füge ich mich Euch. – ",88875,89028,0.0,not_cited
"Luther sagte: schau her, was du forderst, wenn anders die Umstände so sind, wie die öffentliche Stimme hören läßt, ist gerecht; und hättest du den Streit, bevor du eigenmächtig zur Selbstrache geschritten, zu des Landesherrn Entscheidung zu bringen gewußt, so wäre dir deine Forderung, zweifle ich nicht, Punkt vor Punkt bewilligt worden. Doch hättest du nicht, alles wohl erwogen, besser getan, du hättest, um deines Erlösers willen, dem Junker vergeben, die Rappen, dürre und abgehärmt, wie sie waren, bei der Hand genommen, dich aufgesetzt, und zur Dickfütterung in deinen Stall nach Kohlhaasenbrück heimgeritten? – Kohlhaas antwortete: kann sein! indem er ans Fenster trat: kann sein, auch nicht! Hätte ich gewußt, daß ich sie mit Blut aus dem Herzen meiner lieben Frau würde auf die Beine bringen müssen: kann sein, ich hätte getan, wie Ihr gesagt, hochwürdiger Herr, und einen Scheffel Hafer nicht gescheut! Doch, weil sie mir einmal so teuer zu stehen gekommen sind, so habe es denn, meine ich, seinen Lauf: laßt das Erkenntnis, wie es mir zukömmt, sprechen, und den Junker mir die Rappen auffüttern.",89028,90135,2.933333333333333,cited
" – – Luther sagte, indem er, unter mancherlei Gedanken, wieder zu seinen Papieren griff: er wolle mit dem Kurfürsten seinethalben in Unterhandlung treten. Inzwischen möchte er sich, auf dem Schlosse zu Lützen, still halten; wenn der Herr ihm freies Geleit bewillige, so werde man es ihm auf dem Wege öffentlicher Anplackung bekanntmachen. – Zwar, fuhr er fort, da Kohlhaas sich herabbog, um seine Hand zu küssen: ob der Kurfürst Gnade für Recht ergehen lassen wird, weiß ich nicht; denn einen Heerhaufen, vernehm ich, zog er zusammen, und steht im Begriff, dich im Schlosse zu Lützen aufzuheben: inzwischen, wie ich dir schon gesagt habe, an meinem Bemühen soll es nicht liegen. Und damit stand er auf, und machte Anstalt, ihn zu entlassen. Kohlhaas meinte, daß seine Fürsprache ihn über diesen Punkt völlig beruhige; worauf Luther ihn mit der Hand grüßte, jener aber plötzlich ein Knie vor ihm senkte und sprach: er habe noch eine Bitte auf seinem Herzen. ",90135,91092,0.0,not_cited
"Zu Pfingsten nämlich, wo er an den Tisch des Herrn zu gehen pflege, habe er die Kirche, dieser seiner kriegerischen Unternehmung wegen, versäumt;",91092,91237,1.0,cited
" ob er die Gewogenheit haben wolle, ohne weitere Vorbereitung, ",91237,91300,0.0,not_cited
"seine Beichte zu empfangen, und ihm",91300,91335,1.0,cited
", zur Auswechselung dagegen, ",91335,91364,0.0,not_cited
die Wohltat des heiligen Sakraments zu erteilen?,91364,91412,1.5,cited
" Luther, nach einer kurzen Besinnung, indem er ihn scharf ansah, sagte: ja, Kohlhaas, das will ich tun! ",91412,91516,0.0,not_cited
"Der Herr aber, dessen Leib du begehrst, vergab seinem Feind.",91516,91576,7.0,cited
" – Willst du, setzte er, da jener ihn betreten ansah, hinzu, dem Junker, der dich beleidigt hat, gleichfalls vergeben: nach der Tronkenburg gehen, dich auf deine Rappen setzen, und sie zur Dickfütterung nach Kohlhaasenbrück heimreiten? – »",91576,91815,0.0,not_cited
"Hochwürdiger Herr«, sagte Kohlhaas errötend, indem er seine Hand ergriff, – nun? – »der Herr auch vergab allen seinen Feinden nicht. Laßt mich den Kurfürsten, meinen beiden Herren, dem Schloßvogt und Verwalter, den Herren Hinz und Kunz, und wer mich sonst in dieser Sache gekränkt haben mag, vergeben: den Junker aber, wenn es sein kann, nötigen, daß er mir die Rappen wieder dick füttere.",91815,92204,3.0,cited
